sample_id,record_id,dataset,split,sequence_key,subset,task,human_original,machine_original,human_comparison,machine_comparison
HR0226,site2/train/video6frame138,EndoVis 2018,train,site2/train/video6,representative,q4.occlusion,no,no,no,no
HR0226,site2/train/video6frame138,EndoVis 2018,train,site2/train/video6,representative,q5,clear,clear,clear,clear
HR0226,site2/train/video6frame138,EndoVis 2018,train,site2/train/video6,representative,q6,no,no,no,no
HR0226,site2/train/video6frame138,EndoVis 2018,train,site2/train/video6,representative,q7,yes,yes,yes,yes
HR0226,site2/train/video6frame138,EndoVis 2018,train,site2/train/video6,representative,q9,none,none,none,none
HR0227,site2/train/video7frame000,EndoVis 2018,train,site2/train/video7,representative,q4.bleeding,yes,yes,yes,yes
HR0227,site2/train/video7frame000,EndoVis 2018,train,site2/train/video7,representative,q4.smoke,no,no,no,no
HR0227,site2/train/video7frame000,EndoVis 2018,train,site2/train/video7,representative,q4.occlusion,no,no,no,no
HR0227,site2/train/video7frame000,EndoVis 2018,train,site2/train/video7,representative,q5,clear,clear,clear,clear
HR0227,site2/train/video7frame000,EndoVis 2018,train,site2/train/video7,representative,q6,no,no,no,no
HR0227,site2/train/video7frame000,EndoVis 2018,train,site2/train/video7,representative,q7,yes,yes,yes,yes
HR0227,site2/train/video7frame000,EndoVis 2018,train,site2/train/video7,representative,q9,none,none,none,none
HR0228,site2/train/video7frame026,EndoVis 2018,train,site2/train/video7,representative,q4.bleeding,yes,yes,yes,yes
HR0228,site2/train/video7frame026,EndoVis 2018,train,site2/train/video7,representative,q4.smoke,no,no,no,no
HR0228,site2/train/video7frame026,EndoVis 2018,train,site2/train/video7,representative,q4.occlusion,no,yes,no,yes
HR0228,site2/train/video7frame026,EndoVis 2018,train,site2/train/video7,representative,q5,clear,blurry,clear,degraded
HR0228,site2/train/video7frame026,EndoVis 2018,train,site2/train/video7,representative,q6,no,no,no,no
HR0228,site2/train/video7frame026,EndoVis 2018,train,site2/train/video7,representative,q7,yes,no,yes,no
HR0228,site2/train/video7frame026,EndoVis 2018,train,site2/train/video7,representative,q9,none,none,none,none
HR0229,site2/train/video7frame031,EndoVis 2018,train,site2/train/video7,challenge,q4.bleeding,yes,yes,yes,yes
HR0229,site2/train/video7frame031,EndoVis 2018,train,site2/train/video7,challenge,q4.smoke,no,no,no,no
HR0229,site2/train/video7frame031,EndoVis 2018,train,site2/train/video7,challenge,q4.occlusion,no,yes,no,yes
HR0229,site2/train/video7frame031,EndoVis 2018,train,site2/train/video7,challenge,q5,clear,blurry,clear,degraded
HR0229,site2/train/video7frame031,EndoVis 2018,train,site2/train/video7,challenge,q6,no,no,no,no
HR0229,site2/train/video7frame031,EndoVis 2018,train,site2/train/video7,challenge,q7,yes,no,yes,no
HR0229,site2/train/video7frame031,EndoVis 2018,train,site2/train/video7,challenge,q9,none,none,none,none
HR0230,site2/train/video7frame041,EndoVis 2018,train,site2/train/video7,representative,q4.bleeding,yes,yes,yes,yes
HR0230,site2/train/video7frame041,EndoVis 2018,train,site2/train/video7,representative,q4.smoke,no,no,no,no
HR0230,site2/train/video7frame041,EndoVis 2018,train,site2/train/video7,representative,q4.occlusion,no,no,no,no
HR0230,site2/train/video7frame041,EndoVis 2018,train,site2/train/video7,representative,q5,clear,clear,clear,clear
HR0230,site2/train/video7frame041,EndoVis 2018,train,site2/train/video7,representative,q6,no,no,no,no
HR0230,site2/train/video7frame041,EndoVis 2018,train,site2/train/video7,representative,q7,yes,yes,yes,yes
HR0230,site2/train/video7frame041,EndoVis 2018,train,site2/train/video7,representative,q9,none,none,none,none
HR0231,site2/train/video7frame067,EndoVis 2018,train,site2/train/video7,representative,q4.bleeding,no,yes,no,yes
HR0231,site2/train/video7frame067,EndoVis 2018,train,site2/train/video7,representative,q4.smoke,no,no,no,no
HR0231,site2/train/video7frame067,EndoVis 2018,train,site2/train/video7,representative,q4.occlusion,no,yes,no,yes
HR0231,site2/train/video7frame067,EndoVis 2018,train,site2/train/video7,representative,q5,blurry,blurry,degraded,degraded
HR0231,site2/train/video7frame067,EndoVis 2018,train,site2/train/video7,representative,q6,no,no,no,no
HR0231,site2/train/video7frame067,EndoVis 2018,train,site2/train/video7,representative,q7,yes,no,yes,no
HR0231,site2/train/video7frame067,EndoVis 2018,train,site2/train/video7,representative,q9,none,none,none,none
HR0232,site2/train/video7frame076,EndoVis 2018,train,site2/train/video7,challenge,q4.bleeding,yes,yes,yes,yes
HR0232,site2/train/video7frame076,EndoVis 2018,train,site2/train/video7,challenge,q4.smoke,no,no,no,no
HR0232,site2/train/video7frame076,EndoVis 2018,train,site2/train/video7,challenge,q4.occlusion,no,yes,no,yes
HR0232,site2/train/video7frame076,EndoVis 2018,train,site2/train/video7,challenge,q5,clear,blurry,clear,degraded
HR0232,site2/train/video7frame076,EndoVis 2018,train,site2/train/video7,challenge,q6,no,no,no,no
HR0232,site2/train/video7frame076,EndoVis 2018,train,site2/train/video7,challenge,q7,yes,no,yes,no
HR0232,site2/train/video7frame076,EndoVis 2018,train,site2/train/video7,challenge,q9,none,none,none,none
HR0233,site2/train/video7frame077,EndoVis 2018,train,site2/train/video7,challenge,q4.bleeding,yes,yes,yes,yes
HR0233,site2/train/video7frame077,EndoVis 2018,train,site2/train/video7,challenge,q4.smoke,no,no,no,no
HR0233,site2/train/video7frame077,EndoVis 2018,train,site2/train/video7,challenge,q4.occlusion,no,yes,no,yes
HR0233,site2/train/video7frame077,EndoVis 2018,train,site2/train/video7,challenge,q5,clear,blurry,clear,degraded
HR0233,site2/train/video7frame077,EndoVis 2018,train,site2/train/video7,challenge,q6,no,no,no,no
HR0233,site2/train/video7frame077,EndoVis 2018,train,site2/train/video7,challenge,q7,yes,no,yes,no
HR0233,site2/train/video7frame077,EndoVis 2018,train,site2/train/video7,challenge,q9,none,none,none,none
HR0234,site2/train/video7frame081,EndoVis 2018,train,site2/train/video7,challenge,q4.bleeding,yes,yes,yes,yes
HR0234,site2/train/video7frame081,EndoVis 2018,train,site2/train/video7,challenge,q4.smoke,no,no,no,no
HR0234,site2/train/video7frame081,EndoVis 2018,train,site2/train/video7,challenge,q4.occlusion,no,yes,no,yes
HR0234,site2/train/video7frame081,EndoVis 2018,train,site2/train/video7,challenge,q5,clear,blurry,clear,degraded
HR0234,site2/train/video7frame081,EndoVis 2018,train,site2/train/video7,challenge,q6,no,no,no,no
HR0234,site2/train/video7frame081,EndoVis 2018,train,site2/train/video7,challenge,q7,yes,no,yes,no
HR0234,site2/train/video7frame081,EndoVis 2018,train,site2/train/video7,challenge,q9,none,none,none,none
HR0235,site2/train/video7frame087,EndoVis 2018,train,site2/train/video7,representative,q4.bleeding,yes,yes,yes,yes
HR0235,site2/train/video7frame087,EndoVis 2018,train,site2/train/video7,representative,q4.smoke,no,no,no,no
HR0235,site2/train/video7frame087,EndoVis 2018,train,site2/train/video7,representative,q4.occlusion,no,no,no,no
HR0235,site2/train/video7frame087,EndoVis 2018,train,site2/train/video7,representative,q5,clear,clear,clear,clear
HR0235,site2/train/video7frame087,EndoVis 2018,train,site2/train/video7,representative,q6,no,no,no,no
HR0235,site2/train/video7frame087,EndoVis 2018,train,site2/train/video7,representative,q7,yes,yes,yes,yes
HR0235,site2/train/video7frame087,EndoVis 2018,train,site2/train/video7,representative,q9,none,none,none,none
HR0236,site2/train/video7frame097,EndoVis 2018,train,site2/train/video7,challenge,q4.bleeding,yes,yes,yes,yes
HR0236,site2/train/video7frame097,EndoVis 2018,train,site2/train/video7,challenge,q4.smoke,no,no,no,no
HR0236,site2/train/video7frame097,EndoVis 2018,train,site2/train/video7,challenge,q4.occlusion,no,yes,no,yes
HR0236,site2/train/video7frame097,EndoVis 2018,train,site2/train/video7,challenge,q5,clear,blurry,clear,degraded
HR0236,site2/train/video7frame097,EndoVis 2018,train,site2/train/video7,challenge,q6,no,no,no,no
HR0236,site2/train/video7frame097,EndoVis 2018,train,site2/train/video7,challenge,q7,yes,no,yes,no
HR0236,site2/train/video7frame097,EndoVis 2018,train,site2/train/video7,challenge,q9,none,none,none,none
HR0237,site2/train/video7frame104,EndoVis 2018,train,site2/train/video7,representative,q4.bleeding,yes,yes,yes,yes
HR0237,site2/train/video7frame104,EndoVis 2018,train,site2/train/video7,representative,q4.smoke,no,no,no,no
HR0237,site2/train/video7frame104,EndoVis 2018,train,site2/train/video7,representative,q4.occlusion,no,no,no,no
HR0237,site2/train/video7frame104,EndoVis 2018,train,site2/train/video7,representative,q5,clear,blurry,clear,degraded
HR0237,site2/train/video7frame104,EndoVis 2018,train,site2/train/video7,representative,q6,no,no,no,no
HR0237,site2/train/video7frame104,EndoVis 2018,train,site2/train/video7,representative,q7,yes,no,yes,no
HR0237,site2/train/video7frame104,EndoVis 2018,train,site2/train/video7,representative,q9,none,none,none,none
HR0238,site2/train/video7frame129,EndoVis 2018,train,site2/train/video7,representative,q4.bleeding,no,yes,no,yes
HR0238,site2/train/video7frame129,EndoVis 2018,train,site2/train/video7,representative,q4.smoke,no,no,no,no
HR0238,site2/train/video7frame129,EndoVis 2018,train,site2/train/video7,representative,q4.occlusion,no,no,no,no
HR0238,site2/train/video7frame129,EndoVis 2018,train,site2/train/video7,representative,q5,clear,clear,clear,clear
HR0238,site2/train/video7frame129,EndoVis 2018,train,site2/train/video7,representative,q6,no,no,no,no
HR0238,site2/train/video7frame129,EndoVis 2018,train,site2/train/video7,representative,q7,yes,yes,yes,yes
HR0238,site2/train/video7frame129,EndoVis 2018,train,site2/train/video7,representative,q9,none,none,none,none
HR0239,site2/train/video7frame132,EndoVis 2018,train,site2/train/video7,representative,q4.bleeding,yes,yes,yes,yes
HR0239,site2/train/video7frame132,EndoVis 2018,train,site2/train/video7,representative,q4.smoke,no,no,no,no
HR0239,site2/train/video7frame132,EndoVis 2018,train,site2/train/video7,representative,q4.occlusion,no,no,no,no
HR0239,site2/train/video7frame132,EndoVis 2018,train,site2/train/video7,representative,q5,clear,clear,clear,clear
HR0239,site2/train/video7frame132,EndoVis 2018,train,site2/train/video7,representative,q6,no,no,no,no
HR0239,site2/train/video7frame132,EndoVis 2018,train,site2/train/video7,representative,q7,yes,yes,yes,yes
HR0239,site2/train/video7frame132,EndoVis 2018,train,site2/train/video7,representative,q9,none,none,none,none
HR0240,site2/train/video7frame146,EndoVis 2018,train,site2/train/video7,challenge,q4.bleeding,yes,yes,yes,yes
HR0240,site2/train/video7frame146,EndoVis 2018,train,site2/train/video7,challenge,q4.smoke,no,no,no,no
HR0240,site2/train/video7frame146,EndoVis 2018,train,site2/train/video7,challenge,q4.occlusion,no,yes,no,yes
HR0240,site2/train/video7frame146,EndoVis 2018,train,site2/train/video7,challenge,q5,clear,mixed,clear,degraded
HR0240,site2/train/video7frame146,EndoVis 2018,train,site2/train/video7,challenge,q6,no,no,no,no
HR0240,site2/train/video7frame146,EndoVis 2018,train,site2/train/video7,challenge,q7,yes,no,yes,no
HR0240,site2/train/video7frame146,EndoVis 2018,train,site2/train/video7,challenge,q9,none,none,none,none
HR0241,site2/train/video9frame012,EndoVis 2018,train,site2/train/video9,representative,q4.bleeding,no,no,no,no
HR0241,site2/train/video9frame012,EndoVis 2018,train,site2/train/video9,representative,q4.smoke,no,no,no,no
HR0241,site2/train/video9frame012,EndoVis 2018,train,site2/train/video9,representative,q4.occlusion,no,no,no,no
HR0241,site2/train/video9frame012,EndoVis 2018,train,site2/train/video9,representative,q5,clear,clear,clear,clear
HR0241,site2/train/video9frame012,EndoVis 2018,train,site2/train/video9,representative,q6,no,no,no,no
HR0241,site2/train/video9frame012,EndoVis 2018,train,site2/train/video9,representative,q7,yes,yes,yes,yes
HR0241,site2/train/video9frame012,EndoVis 2018,train,site2/train/video9,representative,q9,none,none,none,none
HR0242,site2/train/video9frame020,EndoVis 2018,train,site2/train/video9,representative,q4.bleeding,no,no,no,no
HR0242,site2/train/video9frame020,EndoVis 2018,train,site2/train/video9,representative,q4.smoke,no,no,no,no
HR0242,site2/train/video9frame020,EndoVis 2018,train,site2/train/video9,representative,q4.occlusion,no,no,no,no
HR0242,site2/train/video9frame020,EndoVis 2018,train,site2/train/video9,representative,q5,clear,clear,clear,clear
HR0242,site2/train/video9frame020,EndoVis 2018,train,site2/train/video9,representative,q6,yes,no,yes,no
HR0242,site2/train/video9frame020,EndoVis 2018,train,site2/train/video9,representative,q7,yes,yes,yes,yes
HR0242,site2/train/video9frame020,EndoVis 2018,train,site2/train/video9,representative,q9,none,none,none,none
HR0243,site2/train/video9frame055,EndoVis 2018,train,site2/train/video9,representative,q4.bleeding,no,yes,no,yes
HR0243,site2/train/video9frame055,EndoVis 2018,train,site2/train/video9,representative,q4.smoke,no,no,no,no
HR0243,site2/train/video9frame055,EndoVis 2018,train,site2/train/video9,representative,q4.occlusion,no,no,no,no
HR0243,site2/train/video9frame055,EndoVis 2018,train,site2/train/video9,representative,q5,clear,clear,clear,clear
HR0243,site2/train/video9frame055,EndoVis 2018,train,site2/train/video9,representative,q6,no,no,no,no
HR0243,site2/train/video9frame055,EndoVis 2018,train,site2/train/video9,representative,q7,yes,yes,yes,yes
HR0243,site2/train/video9frame055,EndoVis 2018,train,site2/train/video9,representative,q9,none,none,none,none
HR0244,site2/train/video9frame064,EndoVis 2018,train,site2/train/video9,representative,q4.bleeding,no,no,no,no
HR0244,site2/train/video9frame064,EndoVis 2018,train,site2/train/video9,representative,q4.smoke,no,no,no,no
HR0244,site2/train/video9frame064,EndoVis 2018,train,site2/train/video9,representative,q4.occlusion,no,no,no,no
HR0244,site2/train/video9frame064,EndoVis 2018,train,site2/train/video9,representative,q5,clear,clear,clear,clear
HR0244,site2/train/video9frame064,EndoVis 2018,train,site2/train/video9,representative,q6,yes,no,yes,no
HR0244,site2/train/video9frame064,EndoVis 2018,train,site2/train/video9,representative,q7,yes,yes,yes,yes
HR0244,site2/train/video9frame064,EndoVis 2018,train,site2/train/video9,representative,q9,none,none,none,none
HR0245,site2/train/video9frame078,EndoVis 2018,train,site2/train/video9,representative,q4.bleeding,no,no,no,no
HR0245,site2/train/video9frame078,EndoVis 2018,train,site2/train/video9,representative,q4.smoke,no,no,no,no
HR0245,site2/train/video9frame078,EndoVis 2018,train,site2/train/video9,representative,q4.occlusion,no,no,no,no
HR0245,site2/train/video9frame078,EndoVis 2018,train,site2/train/video9,representative,q5,clear,clear,clear,clear
HR0245,site2/train/video9frame078,EndoVis 2018,train,site2/train/video9,representative,q6,no,no,no,no
HR0245,site2/train/video9frame078,EndoVis 2018,train,site2/train/video9,representative,q7,yes,yes,yes,yes
HR0245,site2/train/video9frame078,EndoVis 2018,train,site2/train/video9,representative,q9,none,none,none,none
HR0246,site2/train/video9frame099,EndoVis 2018,train,site2/train/video9,representative,q4.bleeding,no,no,no,no
HR0246,site2/train/video9frame099,EndoVis 2018,train,site2/train/video9,representative,q4.smoke,no,no,no,no
HR0246,site2/train/video9frame099,EndoVis 2018,train,site2/train/video9,representative,q4.occlusion,no,no,no,no
HR0246,site2/train/video9frame099,EndoVis 2018,train,site2/train/video9,representative,q5,clear,clear,clear,clear
HR0246,site2/train/video9frame099,EndoVis 2018,train,site2/train/video9,representative,q6,no,no,no,no
HR0246,site2/train/video9frame099,EndoVis 2018,train,site2/train/video9,representative,q7,yes,yes,yes,yes
