record_id,dataset,site,split,video_key,frame_index,target_name,central_region,central_instrument_fraction,positive_threshold,label
site2/train/video6frame038,EndoVis 2018,site2,train,site2/video6,38,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1520874053,>=0.05,yes
site2/train/video6frame039,EndoVis 2018,site2,train,site2/video6,39,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0100830076,>=0.05,no
site2/train/video6frame040,EndoVis 2018,site2,train,site2/video6,40,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0712005645,>=0.05,yes
site2/train/video6frame041,EndoVis 2018,site2,train,site2/video6,41,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0616210923,>=0.05,yes
site2/train/video6frame042,EndoVis 2018,site2,train,site2/video6,42,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0781524628,>=0.05,yes
site2/train/video6frame043,EndoVis 2018,site2,train,site2/video6,43,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3484466672,>=0.05,yes
site2/train/video6frame044,EndoVis 2018,site2,train,site2/video6,44,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2949096560,>=0.05,yes
site2/train/video6frame045,EndoVis 2018,site2,train,site2/video6,45,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0630828887,>=0.05,yes
site2/train/video6frame046,EndoVis 2018,site2,train,site2/video6,46,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1609985381,>=0.05,yes
site2/train/video6frame047,EndoVis 2018,site2,train,site2/video6,47,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1626830995,>=0.05,yes
site2/train/video6frame048,EndoVis 2018,site2,train,site2/video6,48,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0251007080,>=0.05,no
site2/train/video6frame049,EndoVis 2018,site2,train,site2/video6,49,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1131683365,>=0.05,yes
site2/train/video6frame050,EndoVis 2018,site2,train,site2/video6,50,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2104309052,>=0.05,yes
site2/train/video6frame051,EndoVis 2018,site2,train,site2/video6,51,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2138458192,>=0.05,yes
site2/train/video6frame052,EndoVis 2018,site2,train,site2/video6,52,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1943298280,>=0.05,yes
site2/train/video6frame053,EndoVis 2018,site2,train,site2/video6,53,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1290802062,>=0.05,yes
site2/train/video6frame054,EndoVis 2018,site2,train,site2/video6,54,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2074218690,>=0.05,yes
site2/train/video6frame055,EndoVis 2018,site2,train,site2/video6,55,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1000335664,>=0.05,yes
site2/train/video6frame056,EndoVis 2018,site2,train,site2/video6,56,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1323455870,>=0.05,yes
site2/train/video6frame057,EndoVis 2018,site2,train,site2/video6,57,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1081115752,>=0.05,yes
site2/train/video6frame058,EndoVis 2018,site2,train,site2/video6,58,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1011444107,>=0.05,yes
site2/train/video6frame059,EndoVis 2018,site2,train,site2/video6,59,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0677795410,>=0.05,yes
site2/train/video6frame060,EndoVis 2018,site2,train,site2/video6,60,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3040801883,>=0.05,yes
site2/train/video6frame061,EndoVis 2018,site2,train,site2/video6,61,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2671996951,>=0.05,yes
site2/train/video6frame062,EndoVis 2018,site2,train,site2/video6,62,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2546783388,>=0.05,yes
site2/train/video6frame063,EndoVis 2018,site2,train,site2/video6,63,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3432342410,>=0.05,yes
site2/train/video6frame064,EndoVis 2018,site2,train,site2/video6,64,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3399658203,>=0.05,yes
site2/train/video6frame065,EndoVis 2018,site2,train,site2/video6,65,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0380889885,>=0.05,no
site2/train/video6frame066,EndoVis 2018,site2,train,site2/video6,66,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1301879883,>=0.05,yes
site2/train/video6frame067,EndoVis 2018,site2,train,site2/video6,67,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1145477295,>=0.05,yes
site2/train/video6frame068,EndoVis 2018,site2,train,site2/video6,68,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1540344208,>=0.05,yes
site2/train/video6frame069,EndoVis 2018,site2,train,site2/video6,69,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0839782730,>=0.05,yes
site2/train/video6frame070,EndoVis 2018,site2,train,site2/video6,70,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1099731475,>=0.05,yes
site2/train/video6frame071,EndoVis 2018,site2,train,site2/video6,71,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1043334976,>=0.05,yes
site2/train/video6frame072,EndoVis 2018,site2,train,site2/video6,72,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1090393066,>=0.05,yes
site2/train/video6frame073,EndoVis 2018,site2,train,site2/video6,73,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2834838927,>=0.05,yes
site2/train/video6frame074,EndoVis 2018,site2,train,site2/video6,74,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3441558778,>=0.05,yes
site2/train/video6frame075,EndoVis 2018,site2,train,site2/video6,75,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1755737364,>=0.05,yes
site2/train/video6frame076,EndoVis 2018,site2,train,site2/video6,76,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1763793975,>=0.05,yes
site2/train/video6frame077,EndoVis 2018,site2,train,site2/video6,77,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1250274628,>=0.05,yes
site2/train/video6frame078,EndoVis 2018,site2,train,site2/video6,78,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1191680878,>=0.05,yes
site2/train/video6frame079,EndoVis 2018,site2,train,site2/video6,79,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1428131163,>=0.05,yes
site2/train/video6frame080,EndoVis 2018,site2,train,site2/video6,80,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1335388124,>=0.05,yes
site2/train/video6frame081,EndoVis 2018,site2,train,site2/video6,81,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0670379624,>=0.05,yes
site2/train/video6frame082,EndoVis 2018,site2,train,site2/video6,82,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0169097893,>=0.05,no
site2/train/video6frame083,EndoVis 2018,site2,train,site2/video6,83,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2314025909,>=0.05,yes
site2/train/video6frame084,EndoVis 2018,site2,train,site2/video6,84,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3519470096,>=0.05,yes
site2/train/video6frame085,EndoVis 2018,site2,train,site2/video6,85,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1150421128,>=0.05,yes
site2/train/video6frame086,EndoVis 2018,site2,train,site2/video6,86,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1679656953,>=0.05,yes
site2/train/video6frame087,EndoVis 2018,site2,train,site2/video6,87,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1193420440,>=0.05,yes
site2/train/video6frame088,EndoVis 2018,site2,train,site2/video6,88,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0950897187,>=0.05,yes
site2/train/video6frame089,EndoVis 2018,site2,train,site2/video6,89,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1322814971,>=0.05,yes
site2/train/video6frame090,EndoVis 2018,site2,train,site2/video6,90,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0619140640,>=0.05,yes
site2/train/video6frame091,EndoVis 2018,site2,train,site2/video6,91,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0416992195,>=0.05,no
site2/train/video6frame092,EndoVis 2018,site2,train,site2/video6,92,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0805023164,>=0.05,yes
site2/train/video6frame093,EndoVis 2018,site2,train,site2/video6,93,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0915893540,>=0.05,yes
site2/train/video6frame094,EndoVis 2018,site2,train,site2/video6,94,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0008697510,>=0.05,no
site2/train/video6frame095,EndoVis 2018,site2,train,site2/video6,95,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0895599350,>=0.05,yes
site2/train/video6frame096,EndoVis 2018,site2,train,site2/video6,96,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0752471909,>=0.05,yes
site2/train/video6frame097,EndoVis 2018,site2,train,site2/video6,97,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2214660645,>=0.05,yes
site2/train/video6frame098,EndoVis 2018,site2,train,site2/video6,98,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2498352081,>=0.05,yes
site2/train/video6frame099,EndoVis 2018,site2,train,site2/video6,99,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1928924620,>=0.05,yes
site2/train/video6frame100,EndoVis 2018,site2,train,site2/video6,100,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1294036806,>=0.05,yes
site2/train/video6frame101,EndoVis 2018,site2,train,site2/video6,101,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2232086211,>=0.05,yes
site2/train/video6frame102,EndoVis 2018,site2,train,site2/video6,102,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1761138886,>=0.05,yes
site2/train/video6frame103,EndoVis 2018,site2,train,site2/video6,103,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1876342744,>=0.05,yes
site2/train/video6frame104,EndoVis 2018,site2,train,site2/video6,104,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1107788086,>=0.05,yes
site2/train/video6frame105,EndoVis 2018,site2,train,site2/video6,105,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0930572525,>=0.05,yes
site2/train/video6frame106,EndoVis 2018,site2,train,site2/video6,106,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0475524887,>=0.05,no
site2/train/video6frame107,EndoVis 2018,site2,train,site2/video6,107,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1089752167,>=0.05,yes
site2/train/video6frame108,EndoVis 2018,site2,train,site2/video6,108,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2244842499,>=0.05,yes
site2/train/video6frame109,EndoVis 2018,site2,train,site2/video6,109,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2728607059,>=0.05,yes
site2/train/video6frame110,EndoVis 2018,site2,train,site2/video6,110,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1615051329,>=0.05,yes
site2/train/video6frame111,EndoVis 2018,site2,train,site2/video6,111,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1748260558,>=0.05,yes
site2/train/video6frame112,EndoVis 2018,site2,train,site2/video6,112,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1242919937,>=0.05,yes
site2/train/video6frame113,EndoVis 2018,site2,train,site2/video6,113,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1981750429,>=0.05,yes
site2/train/video6frame114,EndoVis 2018,site2,train,site2/video6,114,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2226562500,>=0.05,yes
site2/train/video6frame115,EndoVis 2018,site2,train,site2/video6,115,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2818084657,>=0.05,yes
site2/train/video6frame116,EndoVis 2018,site2,train,site2/video6,116,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2607055604,>=0.05,yes
site2/train/video6frame117,EndoVis 2018,site2,train,site2/video6,117,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1839233339,>=0.05,yes
site2/train/video6frame118,EndoVis 2018,site2,train,site2/video6,118,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0832244903,>=0.05,yes
site2/train/video6frame119,EndoVis 2018,site2,train,site2/video6,119,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0188690182,>=0.05,no
site2/train/video6frame120,EndoVis 2018,site2,train,site2/video6,120,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3924835324,>=0.05,yes
site2/train/video6frame121,EndoVis 2018,site2,train,site2/video6,121,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1109893769,>=0.05,yes
site2/train/video6frame122,EndoVis 2018,site2,train,site2/video6,122,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0803161636,>=0.05,yes
site2/train/video6frame123,EndoVis 2018,site2,train,site2/video6,123,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0578704849,>=0.05,yes
site2/train/video6frame124,EndoVis 2018,site2,train,site2/video6,124,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1143646240,>=0.05,yes
site2/train/video6frame125,EndoVis 2018,site2,train,site2/video6,125,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.4524963498,>=0.05,yes
site2/train/video6frame126,EndoVis 2018,site2,train,site2/video6,126,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2608551085,>=0.05,yes
site2/train/video6frame127,EndoVis 2018,site2,train,site2/video6,127,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3836914003,>=0.05,yes
site2/train/video6frame128,EndoVis 2018,site2,train,site2/video6,128,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3452728391,>=0.05,yes
site2/train/video6frame129,EndoVis 2018,site2,train,site2/video6,129,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2784057558,>=0.05,yes
site2/train/video6frame130,EndoVis 2018,site2,train,site2/video6,130,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3401184082,>=0.05,yes
site2/train/video6frame131,EndoVis 2018,site2,train,site2/video6,131,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2487701476,>=0.05,yes
site2/train/video6frame132,EndoVis 2018,site2,train,site2/video6,132,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.4655792117,>=0.05,yes
site2/train/video6frame133,EndoVis 2018,site2,train,site2/video6,133,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.4238586426,>=0.05,yes
site2/train/video6frame134,EndoVis 2018,site2,train,site2/video6,134,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.5966705084,>=0.05,yes
site2/train/video6frame135,EndoVis 2018,site2,train,site2/video6,135,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0401184075,>=0.05,no
site2/train/video6frame136,EndoVis 2018,site2,train,site2/video6,136,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1512420624,>=0.05,yes
site2/train/video6frame137,EndoVis 2018,site2,train,site2/video6,137,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0011077881,>=0.05,no
site2/train/video6frame138,EndoVis 2018,site2,train,site2/video6,138,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0565246567,>=0.05,yes
site2/train/video6frame139,EndoVis 2018,site2,train,site2/video6,139,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1350402832,>=0.05,yes
site2/train/video6frame140,EndoVis 2018,site2,train,site2/video6,140,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2308685333,>=0.05,yes
site2/train/video6frame141,EndoVis 2018,site2,train,site2/video6,141,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0597076416,>=0.05,yes
site2/train/video6frame142,EndoVis 2018,site2,train,site2/video6,142,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0289276130,>=0.05,no
site2/train/video6frame143,EndoVis 2018,site2,train,site2/video6,143,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0856536850,>=0.05,yes
site2/train/video6frame144,EndoVis 2018,site2,train,site2/video6,144,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0214111321,>=0.05,no
site2/train/video6frame145,EndoVis 2018,site2,train,site2/video6,145,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0711761490,>=0.05,yes
site2/train/video6frame146,EndoVis 2018,site2,train,site2/video6,146,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1955108643,>=0.05,yes
site2/train/video6frame147,EndoVis 2018,site2,train,site2/video6,147,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0714080781,>=0.05,yes
site2/train/video6frame148,EndoVis 2018,site2,train,site2/video6,148,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1970520020,>=0.05,yes
site2/train/video7frame000,EndoVis 2018,site2,train,site2/video7,0,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1047393829,>=0.05,yes
site2/train/video7frame001,EndoVis 2018,site2,train,site2/video7,1,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1758666933,>=0.05,yes
site2/train/video7frame002,EndoVis 2018,site2,train,site2/video7,2,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1703124940,>=0.05,yes
site2/train/video7frame003,EndoVis 2018,site2,train,site2/video7,3,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1713073701,>=0.05,yes
site2/train/video7frame004,EndoVis 2018,site2,train,site2/video7,4,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1780059785,>=0.05,yes
site2/train/video7frame005,EndoVis 2018,site2,train,site2/video7,5,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1746124327,>=0.05,yes
site2/train/video7frame006,EndoVis 2018,site2,train,site2/video7,6,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0027923584,>=0.05,no
site2/train/video7frame007,EndoVis 2018,site2,train,site2/video7,7,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0126495361,>=0.05,no
site2/train/video7frame008,EndoVis 2018,site2,train,site2/video7,8,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0533172600,>=0.05,yes
site2/train/video7frame009,EndoVis 2018,site2,train,site2/video7,9,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0421722420,>=0.05,no
site2/train/video7frame010,EndoVis 2018,site2,train,site2/video7,10,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.5275756717,>=0.05,yes
site2/train/video7frame011,EndoVis 2018,site2,train,site2/video7,11,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1231353730,>=0.05,yes
site2/train/video7frame012,EndoVis 2018,site2,train,site2/video7,12,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2212371826,>=0.05,yes
site2/train/video7frame013,EndoVis 2018,site2,train,site2/video7,13,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2525177002,>=0.05,yes
site2/train/video7frame014,EndoVis 2018,site2,train,site2/video7,14,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1681304872,>=0.05,yes
site2/train/video7frame015,EndoVis 2018,site2,train,site2/video7,15,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2396667451,>=0.05,yes
site2/train/video7frame016,EndoVis 2018,site2,train,site2/video7,16,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2272247374,>=0.05,yes
site2/train/video7frame017,EndoVis 2018,site2,train,site2/video7,17,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1828949004,>=0.05,yes
site2/train/video7frame018,EndoVis 2018,site2,train,site2/video7,18,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2282135040,>=0.05,yes
site2/train/video7frame019,EndoVis 2018,site2,train,site2/video7,19,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1592651308,>=0.05,yes
site2/train/video7frame020,EndoVis 2018,site2,train,site2/video7,20,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2752288878,>=0.05,yes
site2/train/video7frame021,EndoVis 2018,site2,train,site2/video7,21,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0754058808,>=0.05,yes
site2/train/video7frame022,EndoVis 2018,site2,train,site2/video7,22,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0828552246,>=0.05,yes
site2/train/video7frame023,EndoVis 2018,site2,train,site2/video7,23,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2299377471,>=0.05,yes
site2/train/video7frame024,EndoVis 2018,site2,train,site2/video7,24,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0737457275,>=0.05,yes
site2/train/video7frame025,EndoVis 2018,site2,train,site2/video7,25,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1106140167,>=0.05,yes
site2/train/video7frame026,EndoVis 2018,site2,train,site2/video7,26,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0572479255,>=0.05,yes
site2/train/video7frame027,EndoVis 2018,site2,train,site2/video7,27,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0850799531,>=0.05,yes
site2/train/video7frame028,EndoVis 2018,site2,train,site2/video7,28,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0537353531,>=0.05,yes
site2/train/video7frame029,EndoVis 2018,site2,train,site2/video7,29,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2095031738,>=0.05,yes
site2/train/video7frame030,EndoVis 2018,site2,train,site2/video7,30,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0143005373,>=0.05,no
site2/train/video7frame031,EndoVis 2018,site2,train,site2/video7,31,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0063568116,>=0.05,no
site2/train/video7frame032,EndoVis 2018,site2,train,site2/video7,32,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0504425056,>=0.05,yes
site2/train/video7frame033,EndoVis 2018,site2,train,site2/video7,33,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0236297604,>=0.05,no
site2/train/video7frame034,EndoVis 2018,site2,train,site2/video7,34,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0175323486,>=0.05,no
site2/train/video7frame035,EndoVis 2018,site2,train,site2/video7,35,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0002746582,>=0.05,no
site2/train/video7frame036,EndoVis 2018,site2,train,site2/video7,36,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site2/train/video7frame037,EndoVis 2018,site2,train,site2/video7,37,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0001190186,>=0.05,no
site2/train/video7frame038,EndoVis 2018,site2,train,site2/video7,38,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0766967759,>=0.05,yes
site2/train/video7frame039,EndoVis 2018,site2,train,site2/video7,39,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1060607880,>=0.05,yes
site2/train/video7frame040,EndoVis 2018,site2,train,site2/video7,40,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1561828554,>=0.05,yes
site2/train/video7frame041,EndoVis 2018,site2,train,site2/video7,41,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0512115471,>=0.05,yes
site2/train/video7frame042,EndoVis 2018,site2,train,site2/video7,42,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site2/train/video7frame043,EndoVis 2018,site2,train,site2/video7,43,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.5092498660,>=0.05,yes
